name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"New York City,USA",2017-06-27T13:00:00,23.8,23.8,16,61.78,0,0,,0,0,,9.4,229,1015.5,1.9,16,847,3,8,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-27T14:00:00,25,25,15.5,55.54,0,0,,0,0,25.9,7.8,260,1014.5,1.4,13.3,691.8,2.5,7,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-27T15:00:00,25.5,25.5,14.2,49.64,0,0,,0,0,,10.9,229,1013.8,47.8,16,720.5,2.6,7,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-27T16:00:00,25.4,25.4,12.9,45.66,0,0,,0,0,35.3,9.8,240,1014.1,47.4,16,618.8,2.2,6,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-27T17:00:00,23.4,23.4,13.5,53.98,0,0,,0,0,38.9,13.3,209,1013.8,6.8,16,450,1.6,5,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-27T18:00:00,23.8,23.8,13.3,51.82,0.178,100,rain,0,0,80.4,8.8,236,1013.5,74.6,16,263.8,0.9,3,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-27T19:00:00,23.8,23.8,11.1,44.9,0,0,,0,0,33.5,0.6,329,1013.9,27.8,16,94.3,0.3,1,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-27T20:00:00,23.3,23.3,11,45.85,0,0,,0,0,38.9,1.7,285,1014.6,1,16,3.5,0,0,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-27T21:00:00,22.2,22.2,9.2,43.62,0,0,,0,0,27.7,5.9,300,1014.8,27.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-27T22:00:00,21.7,21.7,10.9,50.21,0,0,,0,0,33.5,6.1,300,1015.2,54.5,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-27T23:00:00,21.1,21.1,11.5,54.34,0,0,,0,0,,7.5,340,1015.9,1,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-28T00:00:00,20.5,20.5,11.6,56.53,0,0,,0,0,,7.3,265,1016.6,7.2,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-28T01:00:00,20,20,10,52.66,0,0,,0,0,,1.4,320,1017.2,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-28T02:00:00,19.3,19.3,10.6,56.93,0,0,,0,0,,1.3,310,1017.2,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-28T03:00:00,18.3,18.3,10.1,58.81,0,0,,0,0,,1.1,303,1017.8,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-28T04:00:00,17.8,17.8,10.6,62.74,0,0,,0,0,,7.3,266,1018.2,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-28T05:00:00,17.8,17.8,10.6,63.02,0,0,,0,0,,9.3,310,1018.9,0,16,10.1,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-28T06:00:00,17.1,17.1,11.1,67.69,0,0,,0,0,,11.1,261,1019.2,0.8,16,131,0.5,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-28T07:00:00,17.1,17.1,11.1,67.45,0,0,,0,0,,11.4,252,1019.5,0.8,16,317.3,1.1,3,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-28T08:00:00,17.8,17.8,10.7,63.08,0,0,,0,0,,13.2,254,1019.9,0.8,16,510.6,1.8,5,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-28T09:00:00,18.8,18.8,10.6,58.93,0,0,,0,0,,11.4,310,1020.6,0,16,689.3,2.5,7,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-28T10:00:00,21.5,21.5,10.7,50.24,0.446,100,rain,0,0,57.2,13.1,262,1020.2,0.8,14.2,837.3,3,8,,Rain,rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-28T11:00:00,23.6,23.6,10.5,43.65,0,0,,0,0,,7.9,330,1020.3,1.4,16,942,3.4,9,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-28T12:00:00,23.8,23.8,9.9,41.59,0.892,100,rain,0,0,79.7,14.2,242,1020.6,29.9,16,990.5,3.6,10,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-28T13:00:00,25.5,25.5,9.3,36,0.178,100,rain,0,0,62.6,11.6,290,1020.3,48.2,16,983.5,3.5,10,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-28T14:00:00,25.9,25.9,10.5,37.95,0.624,100,rain,0,0,71.3,10.2,293,1020,46.1,16,919.3,3.3,9,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-28T15:00:00,26.4,26.4,10.5,36.79,0,0,,0,0,37.1,8.4,310,1019.5,50,16,804.3,2.9,8,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-28T16:00:00,26.5,26.5,9.4,34.06,0.624,100,rain,0,0,80.4,15.4,257,1019.3,32.2,16,650,2.3,7,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-28T17:00:00,27.6,26.9,8.8,30.65,2.409,100,rain,0,0,77.9,13,254,1019,30.3,16,466.4,1.7,5,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-28T18:00:00,26.5,26.5,10,35.32,0.178,100,rain,0,0,66.6,15.7,260,1018.9,48.2,16,271,1,3,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-28T19:00:00,26.1,26.1,9.4,34.83,0,0,,0,0,,11,261,1019,3.6,16,95.3,0.3,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-28T20:00:00,24.4,24.4,11.8,45.42,0,0,,0,0,,13.5,246,1019.2,1.5,16,3.5,0,0,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-28T21:00:00,23.9,23.9,11.8,46.64,0,0,,0,0,,14.6,260,1019.2,1.5,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-28T22:00:00,23.4,23.4,13,51.78,0,0,,0,0,,11,260,1019.9,2.6,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-28T23:00:00,23,23,13.5,55.13,0,0,,0,0,,12.5,259,1020.2,2.6,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-29T00:00:00,22.3,22.3,13,55.87,0,0,,0,0,,13.5,264,1020.2,2.6,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-29T01:00:00,21.3,21.3,13.1,59.55,0,0,,0,0,,16.3,256,1020.6,1.4,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-29T02:00:00,20.7,20.7,14.1,65.68,0,0,,0,0,,16.1,241,1020.9,2.6,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-29T03:00:00,20.1,20.1,14.1,68.37,0,0,,0,0,,10.8,239,1020.9,2.6,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-29T04:00:00,20.1,20.1,14.2,68.66,0,0,,0,0,27.7,9.3,249,1021.3,2.6,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-29T05:00:00,19.5,19.5,14.2,71.37,0,0,,0,0,,7.7,249,1021.6,2.6,16,7.5,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-29T06:00:00,19.4,19.4,14.3,72.06,0,0,,0,0,,7.9,258,1021.6,1.9,16,78.5,0.3,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-29T07:00:00,20.1,20.1,15,72.47,0,0,,0,0,,12.8,249,1021.9,1.9,16,206.5,0.7,2,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-29T08:00:00,20.7,20.7,15,69.74,0,0,,0,0,,7.8,259,1021.6,1.9,16,331.1,1.2,3,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-29T09:00:00,21.7,21.7,15.6,68.19,0,0,,0,0,35.3,10.2,232,1021.2,1.9,16,665.5,2.4,7,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-29T10:00:00,24.3,24.3,16,59.91,0,0,,0,0,,14.7,211,1020.9,1.5,16,812,2.9,8,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-29T11:00:00,26,26,16.1,54.46,0,0,,0,0,75.2,18.5,220,1020.6,1.5,16,916.3,3.3,9,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-29T12:00:00,27.7,28.2,16.6,51.1,0.446,100,rain,0,0,82.2,18.4,220,1020.2,1.5,16,970,3.5,10,,Rain,rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-29T13:00:00,27.8,28.3,16.7,50.85,0,0,,0,0,27.7,14.7,208,1019.5,1.9,16,961.5,3.5,10,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-29T14:00:00,28.2,28.8,17.1,50.89,0.446,100,rain,0,0,,17.6,218,1018.9,37.7,14.2,846,3,8,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-29T15:00:00,27.8,28.6,17.9,54.95,0.446,100,rain,0,0,70.2,13,198,1018.5,4.1,16,771.3,2.8,8,,Rain,rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-29T16:00:00,28.2,29.2,18.3,54.98,0,0,,0,0,55.1,13,199,1017.8,17.8,16,631.3,2.3,6,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-29T17:00:00,27.7,28.9,18.8,58.35,2.23,100,rain,0,0,77.1,31.8,224,1017.5,3.6,16,447.3,1.6,4,,Rain,rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-29T18:00:00,26.2,26.2,18.9,64.17,0.178,100,rain,0,0,71.5,14.6,190,1017.2,33.8,16,223.1,0.8,2,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-29T19:00:00,25.7,25.7,18.9,66.1,0,0,,0,0,88,21.2,209,1017.2,33.8,16,71,0.3,1,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-29T20:00:00,25.1,25.1,18.4,66.27,0,0,,0,0,,12.8,228,1017.5,14,16,3.3,0,0,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-29T21:00:00,24.4,24.4,17.8,66.73,0,0,,0,0,,15.9,229,1017.2,1.5,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-29T22:00:00,23.9,23.9,17.8,68.54,0,0,,0,0,33.5,16,239,1017.5,1.5,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-29T23:00:00,24,24,17.8,68.24,0,0,,0,0,40.7,14.8,249,1017.5,1.9,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-30T00:00:00,24,24,17.4,66.58,0,0,,0,0,,14.6,210,1016.8,14,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-30T01:00:00,23.6,23.6,16.3,63.55,0,0,,0,0,33.5,11,220,1016.6,26.7,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-30T02:00:00,23.6,23.6,15.8,61.5,0,0,,0,0,37.1,12.8,220,1016.6,24.9,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-30T03:00:00,22.9,22.9,16.6,67.56,0,0,,0,0,31,16.3,259,1016.8,1.5,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-30T04:00:00,22.9,22.9,16.6,67.79,0,0,,0,0,,13.1,256,1016.5,43.6,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-30T05:00:00,23.5,23.5,16.8,66.32,0,0,,0,0,29.5,14.4,235,1015.4,64.7,16,5.9,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-30T06:00:00,23.6,23.6,16.8,65.78,0,0,,0,0,,12.8,220,1015.6,91.1,16,71.5,0.3,1,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-30T07:00:00,23.5,23.5,17,67.04,0,0,,0,0,27.7,10.3,210,1015.6,29.3,16,188.4,0.7,2,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-30T08:00:00,23.4,23.4,17.8,70.82,0,0,,0,0,,13.1,249,1016.8,1.5,16,385.9,1.4,4,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-30T09:00:00,24.4,24.4,17.9,67.17,0,0,,0,0,,12.7,249,1016.5,1.9,16,551,2,6,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-30T10:00:00,27.1,28.1,18.3,58.76,0,0,,0,0,31.7,12.4,250,1016.8,1.5,16,638.8,2.3,6,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-30T11:00:00,29.2,30.3,18.8,53.66,0,0,,0,0,,9.9,258,1016.5,1.5,16,696.5,2.5,7,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-30T12:00:00,29.3,30.5,18.9,53.65,0,0,,0,0,,11.9,242,1016.2,8.5,16,754.8,2.7,8,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-30T13:00:00,30.6,32.1,19.4,51.28,0,0,,0,0,,13,219,1015.5,3.6,16,782,2.8,8,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-30T14:00:00,30.2,32.1,20.1,54.76,0,0,,0,0,,17.7,218,1015.1,1.5,16,774.8,2.8,8,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-30T15:00:00,31.1,33.2,20.2,52.27,0.446,100,rain,0,0,,16,189,1014.1,1,16,722.8,2.6,7,,Rain,rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-30T16:00:00,31.5,34.1,20.7,52.66,1.071,100,rain,0,0,84.1,12.3,171,1013.4,34.8,16,600,2.2,6,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-30T17:00:00,31.1,33.9,21.1,55.45,0,0,,0,0,38.9,15,196,1012.8,3.2,14.2,441.1,1.6,4,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-30T18:00:00,31.1,33.9,21.2,55.7,0,0,,0,0,37.1,17.6,219,1012.4,1,16,258.8,0.9,3,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-30T19:00:00,28.9,31,20.7,61.33,0,0,,0,0,35.3,11,228,1013.1,4.3,16,91.6,0.3,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-30T20:00:00,28.4,30.4,20.7,62.93,0,0,,0,0,,13,248,1013.8,6.8,16,3.2,0,0,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-30T21:00:00,27.9,30.1,21.1,66.59,0,0,,0,0,35.3,17.5,248,1014.5,30.4,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-30T22:00:00,27.2,29,20.7,67.36,0,0,,0,0,,15.8,238,1015.5,28.3,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-30T23:00:00,26.8,28.4,20.6,68.92,0,0,,0,0,,16.1,238,1015.1,62.7,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
